,id,Date,Day,Home Team,Home Score,Away Team,Away Score,Playoffs
10226,01032007SanA,01032007,Wed,San Antonio Spurs,101,Minnesota Timberwolves,103,0
10227,01032007Seat,01032007,Wed,Seattle SuperSonics,96,Houston Rockets,103,0
10228,01032007Phil,01032007,Wed,Philadelphia 76ers,87,Utah Jazz,98,0
10229,01032007NewY,01032007,Wed,New York Knicks,99,Portland Trail Blazers,81,0
10230,01042007Detr,01042007,Thu,Detroit Pistons,92,New Orleans/Oklahoma City Hornets,68,0
10231,01042007Indi,01042007,Thu,Indiana Pacers,91,Dallas Mavericks,100,0
10232,01042007LosA,01042007,Thu,Los Angeles Lakers,132,Sacramento Kings,128,0
10233,01052007Char,01052007,Fri,Charlotte Bobcats,74,Orlando Magic,106,0
10234,01052007Atla,01052007,Fri,Atlanta Hawks,92,Toronto Raptors,105,0
10235,01052007LosA,01052007,Fri,Los Angeles Clippers,105,Washington Wizards,116,0
10236,01052007Chic,01052007,Fri,Chicago Bulls,86,New Jersey Nets,91,0
10237,01052007Bost,01052007,Fri,Boston Celtics,128,Memphis Grizzlies,119,0
10238,01052007Phil,01052007,Fri,Philadelphia 76ers,102,Minnesota Timberwolves,104,0
10239,01052007Dall,01052007,Fri,Dallas Mavericks,90,San Antonio Spurs,85,0
10240,01052007Utah,01052007,Fri,Utah Jazz,86,Houston Rockets,100,0
10241,01052007Clev,01052007,Fri,Cleveland Cavaliers,95,Milwaukee Bucks,86,0
10242,01052007Denv,01052007,Fri,Denver Nuggets,104,Los Angeles Lakers,123,0
10243,01052007Miam,01052007,Fri,Miami Heat,80,Phoenix Suns,108,0
10244,01052007NewY,01052007,Fri,New York Knicks,111,Seattle SuperSonics,93,0
10245,01062007LosA,01062007,Sat,Los Angeles Clippers,74,Atlanta Hawks,86,0
10246,01062007NewJ,01062007,Sat,New Jersey Nets,91,Cleveland Cavaliers,96,0
10247,01062007Indi,01062007,Sat,Indiana Pacers,100,New Orleans/Oklahoma City Hornets,93,0
10248,01062007Detr,01062007,Sat,Detroit Pistons,89,Chicago Bulls,106,0
10249,01062007Utah,01062007,Sat,Utah Jazz,96,Denver Nuggets,84,0
10250,01062007Port,01062007,Sat,Portland Trail Blazers,110,Sacramento Kings,105,0
10251,01062007Seat,01062007,Sat,Seattle SuperSonics,104,Golden State Warriors,108,0
10252,01072007Wash,01072007,Sun,Washington Wizards,111,Toronto Raptors,116,0
10253,01072007Hous,01072007,Sun,Houston Rockets,99,Minnesota Timberwolves,103,0
10254,01072007SanA,01072007,Sun,San Antonio Spurs,110,Memphis Grizzlies,96,0
10255,01072007Bost,01072007,Sun,Boston Celtics,79,Orlando Magic,87,0
10256,01072007Gold,01072007,Sun,Golden State Warriors,105,Phoenix Suns,128,0
10257,01072007Miam,01072007,Sun,Miami Heat,93,Portland Trail Blazers,90,0
10258,01072007Dall,01072007,Sun,Dallas Mavericks,98,Los Angeles Lakers,101,0
10259,01082007LosA,01082007,Mon,Los Angeles Clippers,100,New Orleans/Oklahoma City Hornets,90,0
10260,01082007Hous,01082007,Mon,Houston Rockets,84,Chicago Bulls,77,0
10261,01082007Milw,01082007,Mon,Milwaukee Bucks,92,Denver Nuggets,104,0
10262,01092007Atla,01092007,Tue,Atlanta Hawks,72,Indiana Pacers,91,0
10263,01092007Detr,01092007,Tue,Detroit Pistons,98,Philadelphia 76ers,89,0
10264,01092007Toro,01092007,Tue,Toronto Raptors,86,New Jersey Nets,101,0
10265,01092007LosA,01092007,Tue,Los Angeles Lakers,118,Memphis Grizzlies,128,0
10266,01092007Port,01092007,Tue,Portland Trail Blazers,84,San Antonio Spurs,98,0
10267,01092007Seat,01092007,Tue,Seattle SuperSonics,102,Phoenix Suns,113,0
10268,01092007Dall,01092007,Tue,Dallas Mavericks,108,Utah Jazz,105,0
10269,01092007Clev,01092007,Tue,Cleveland Cavaliers,108,Sacramento Kings,98,0
10270,01102007NewO,01102007,Wed,New Orleans/Oklahoma City Hornets,96,Atlanta Hawks,77,0
10271,01102007Chic,01102007,Wed,Chicago Bulls,103,Washington Wizards,113,0
10272,01102007Indi,01102007,Wed,Indiana Pacers,97,Boston Celtics,84,0
10273,01102007Char,01102007,Wed,Charlotte Bobcats,103,Detroit Pistons,96,0
10274,01102007Phil,01102007,Wed,Philadelphia 76ers,99,New York Knicks,106,0
10275,01102007Toro,01102007,Wed,Toronto Raptors,90,Milwaukee Bucks,77,0
10276,01102007LosA,01102007,Wed,Los Angeles Clippers,92,Minnesota Timberwolves,91,0
10277,01102007Port,01102007,Wed,Portland Trail Blazers,74,Dallas Mavericks,99,0
10278,01102007LosA,01102007,Wed,Los Angeles Lakers,77,Houston Rockets,102,0
10279,01102007SanA,01102007,Wed,San Antonio Spurs,92,Denver Nuggets,83,0
10280,01102007Miam,01102007,Wed,Miami Heat,107,Seattle SuperSonics,103,0
10281,01102007Orla,01102007,Wed,Orlando Magic,91,Golden State Warriors,76,0
10282,01112007NewJ,01112007,Thu,New Jersey Nets,86,Chicago Bulls,83,0
10283,01112007Clev,01112007,Thu,Cleveland Cavaliers,90,Phoenix Suns,109,0
10284,01122007Dall,01122007,Fri,Dallas Mavericks,115,Indiana Pacers,113,0
10285,01122007Milw,01122007,Fri,Milwaukee Bucks,97,Philadelphia 76ers,110,0
10286,01122007Detr,01122007,Fri,Detroit Pistons,93,Atlanta Hawks,99,0
10287,01122007Toro,01122007,Fri,Toronto Raptors,95,Boston Celtics,86,0
10288,01122007Char,01122007,Fri,Charlotte Bobcats,126,New York Knicks,110,0
10289,01122007Minn,01122007,Fri,Minnesota Timberwolves,116,Memphis Grizzlies,110,0
10290,01122007Wash,01122007,Fri,Washington Wizards,97,New Orleans/Oklahoma City Hornets,104,0
10291,01122007Sacr,01122007,Fri,Sacramento Kings,87,Portland Trail Blazers,95,0
10292,01122007Hous,01122007,Fri,Houston Rockets,90,Denver Nuggets,86,0
10293,01122007Miam,01122007,Fri,Miami Heat,118,Golden State Warriors,96,0
10294,01122007Orla,01122007,Fri,Orlando Magic,106,Los Angeles Lakers,109,0
10295,01122007Utah,01122007,Fri,Utah Jazz,114,Seattle SuperSonics,122,0
10296,01132007Phil,01132007,Sat,Philadelphia 76ers,83,Charlotte Bobcats,89,0
10297,01132007Bost,01132007,Sat,Boston Celtics,73,Detroit Pistons,81,0
10298,01132007NewJ,01132007,Sat,New Jersey Nets,98,Minnesota Timberwolves,109,0
10299,01132007Wash,01132007,Sat,Washington Wizards,80,San Antonio Spurs,93,0
10300,01132007Memp,01132007,Sat,Memphis Grizzlies,66,Chicago Bulls,111,0
10301,01132007Orla,01132007,Sat,Orlando Magic,101,Phoenix Suns,107,0
10302,01132007Miam,01132007,Sat,Miami Heat,119,Utah Jazz,110,0
10303,01132007Hous,01132007,Sat,Houston Rockets,115,Sacramento Kings,111,0
10304,01132007Clev,01132007,Sat,Cleveland Cavaliers,104,Los Angeles Clippers,92,0
10305,01142007Dall,01142007,Sun,Dallas Mavericks,97,Toronto Raptors,96,0
10306,01142007Denv,01142007,Sun,Denver Nuggets,109,Portland Trail Blazers,93,0
10307,01152007Milw,01152007,Mon,Milwaukee Bucks,99,Charlotte Bobcats,91,0
10308,01152007Sacr,01152007,Mon,Sacramento Kings,97,New York Knicks,102,0
10309,01152007Utah,01152007,Mon,Utah Jazz,111,Washington Wizards,114,0
10310,01152007Bost,01152007,Mon,Boston Celtics,96,Atlanta Hawks,100,0
10311,01152007SanA,01152007,Mon,San Antonio Spurs,87,Chicago Bulls,99,0
10312,01152007Toro,01152007,Mon,Toronto Raptors,104,Philadelphia 76ers,86,0
10313,01152007Minn,01152007,Mon,Minnesota Timberwolves,94,Detroit Pistons,90,0
10314,01152007Indi,01152007,Mon,Indiana Pacers,95,New Jersey Nets,105,0
10315,01152007LosA,01152007,Mon,Los Angeles Clippers,93,Golden State Warriors,108,0
10316,01152007Phoe,01152007,Mon,Phoenix Suns,137,Memphis Grizzlies,122,0
10317,01152007Miam,01152007,Mon,Miami Heat,118,Los Angeles Lakers,124,0
10318,01162007Orla,01162007,Tue,Orlando Magic,78,New Orleans/Oklahoma City Hornets,84,0
10319,01162007Hous,01162007,Tue,Houston Rockets,96,Dallas Mavericks,109,0
10320,01162007Clev,01162007,Tue,Cleveland Cavaliers,96,Seattle SuperSonics,101,0
10321,01172007NewJ,01172007,Wed,New Jersey Nets,92,Charlotte Bobcats,85,0
10322,01172007Sacr,01172007,Wed,Sacramento Kings,85,Toronto Raptors,101,0
10323,01172007NewY,01172007,Wed,New York Knicks,98,Washington Wizards,99,0
10324,01172007Utah,01172007,Wed,Utah Jazz,100,Detroit Pistons,99,0
10325,01172007Phil,01172007,Wed,Philadelphia 76ers,102,Memphis Grizzlies,118,0
10326,01172007Chic,01172007,Wed,Chicago Bulls,99,Milwaukee Bucks,90,0
10327,01172007Atla,01172007,Wed,Atlanta Hawks,105,Minnesota Timberwolves,88,0
10328,01172007Phoe,01172007,Wed,Phoenix Suns,100,Houston Rockets,91,0
10329,01172007LosA,01172007,Wed,Los Angeles Lakers,100,San Antonio Spurs,96,0
10330,01172007Clev,01172007,Wed,Cleveland Cavaliers,76,Portland Trail Blazers,94,0
10331,01172007Gold,01172007,Wed,Golden State Warriors,109,Los Angeles Clippers,115,0
10332,01182007Indi,01182007,Thu,Indiana Pacers,101,Miami Heat,104,0
10333,01182007LosA,01182007,Thu,Los Angeles Lakers,95,Dallas Mavericks,114,0
10334,01192007Wash,01192007,Fri,Washington Wizards,114,Orlando Magic,93,0
10335,01192007Miam,01192007,Fri,Miami Heat,95,Philadelphia 76ers,98,0
10336,01192007Utah,01192007,Fri,Utah Jazz,102,Toronto Raptors,94,0
10337,01192007Char,01192007,Fri,Charlotte Bobcats,96,Atlanta Hawks,75,0
10338,01192007Sacr,01192007,Fri,Sacramento Kings,96,Boston Celtics,91,0
10339,01192007NewJ,01192007,Fri,New Jersey Nets,101,New York Knicks,100,0
10340,01192007Detr,01192007,Fri,Detroit Pistons,104,Minnesota Timberwolves,98,0
10341,01192007NewO,01192007,Fri,New Orleans/Oklahoma City Hornets,86,San Antonio Spurs,99,0
10342,01192007Port,01192007,Fri,Portland Trail Blazers,101,Phoenix Suns,106,0
10343,01192007Clev,01192007,Fri,Cleveland Cavaliers,99,Denver Nuggets,110,0
10344,01192007Milw,01192007,Fri,Milwaukee Bucks,72,Seattle SuperSonics,99,0
10345,01202007Memp,01202007,Sat,Memphis Grizzlies,91,Los Angeles Clippers,112,0
10346,01202007Atla,01202007,Sat,Atlanta Hawks,85,Charlotte Bobcats,104,0
10347,01202007NewY,01202007,Sat,New York Knicks,108,Indiana Pacers,106,0
10348,01202007Sacr,01202007,Sat,Sacramento Kings,74,Detroit Pistons,91,0
10349,01202007Orla,01202007,Sat,Orlando Magic,94,New Jersey Nets,101,0
10350,01202007LosA,01202007,Sat,Los Angeles Lakers,103,New Orleans/Oklahoma City Hornets,113,0
10351,01202007Bost,01202007,Sat,Boston Celtics,110,Washington Wizards,115,0
10352,01202007Utah,01202007,Sat,Utah Jazz,95,Chicago Bulls,85,0
10353,01202007Denv,01202007,Sat,Denver Nuggets,121,Houston Rockets,113,0
10354,01202007Clev,01202007,Sat,Cleveland Cavaliers,106,Golden State Warriors,104,0
10355,01212007Dall,01212007,Sun,Dallas Mavericks,99,Miami Heat,93,0
10356,01212007SanA,01212007,Sun,San Antonio Spurs,99,Philadelphia 76ers,85,0
10357,01212007Minn,01212007,Sun,Minnesota Timberwolves,102,Phoenix Suns,131,0
10358,01212007Milw,01212007,Sun,Milwaukee Bucks,95,Portland Trail Blazers,99,0
10359,01222007Orla,01222007,Mon,Orlando Magic,90,Cleveland Cavaliers,79,0
10360,01222007Chic,01222007,Mon,Chicago Bulls,91,Indiana Pacers,98,0
10361,01222007Char,01222007,Mon,Charlotte Bobcats,84,Toronto Raptors,105,0
10362,01222007SanA,01222007,Mon,San Antonio Spurs,93,Boston Celtics,89,0
10363,01222007NewY,01222007,Mon,New York Knicks,83,Miami Heat,101,0
10364,01222007Memp,01222007,Mon,Memphis Grizzlies,98,Denver Nuggets,115,0
10365,01222007Minn,01222007,Mon,Minnesota Timberwolves,91,Utah Jazz,106,0
10366,01222007NewJ,01222007,Mon,New Jersey Nets,87,Sacramento Kings,88,0
10367,01222007Gold,01222007,Mon,Golden State Warriors,103,Los Angeles Lakers,108,0
10368,01232007Dall,01232007,Tue,Dallas Mavericks,111,Orlando Magic,95,0
10369,01232007NewO,01232007,Tue,New Orleans/Oklahoma City Hornets,96,Philadelphia 76ers,102,0
10370,01232007Phoe,01232007,Tue,Phoenix Suns,127,Washington Wizards,105,0
10371,01232007Atla,01232007,Tue,Atlanta Hawks,86,Chicago Bulls,94,0
10372,01232007Denv,01232007,Tue,Denver Nuggets,117,Seattle SuperSonics,112,0
10373,01232007Milw,01232007,Tue,Milwaukee Bucks,96,Los Angeles Clippers,115,0
10374,01242007Detr,01242007,Wed,Detroit Pistons,103,Charlotte Bobcats,92,0
10375,01242007Phil,01242007,Wed,Philadelphia 76ers,118,Cleveland Cavaliers,115,0
10376,01242007Miam,01242007,Wed,Miami Heat,94,Indiana Pacers,96,0
10377,01242007NewO,01242007,Wed,New Orleans/Oklahoma City Hornets,88,Toronto Raptors,90,0
10378,01242007Atla,01242007,Wed,Atlanta Hawks,82,Boston Celtics,76,0
10379,01242007Phoe,01242007,Wed,Phoenix Suns,112,New York Knicks,107,0
10380,01242007Hous,01242007,Wed,Houston Rockets,90,San Antonio Spurs,85,0
10381,01242007Memp,01242007,Wed,Memphis Grizzlies,132,Utah Jazz,130,0
10382,01242007Minn,01242007,Wed,Minnesota Timberwolves,98,Portland Trail Blazers,101,0
10383,01242007Milw,01242007,Wed,Milwaukee Bucks,106,Sacramento Kings,114,0
10384,01242007NewJ,01242007,Wed,New Jersey Nets,109,Golden State Warriors,110,0
10385,01252007Dall,01252007,Thu,Dallas Mavericks,85,Chicago Bulls,96,0
10386,01252007NewJ,01252007,Thu,New Jersey Nets,101,Los Angeles Clippers,102,0
10387,01262007Wash,01262007,Fri,Washington Wizards,99,Detroit Pistons,96,0
10388,01262007Atla,01262007,Fri,Atlanta Hawks,93,Orlando Magic,90,0
10389,01262007Clev,01262007,Fri,Cleveland Cavaliers,105,Philadelphia 76ers,97,0
10390,01262007Bost,01262007,Fri,Boston Celtics,90,Toronto Raptors,96,0
10391,01262007Miam,01262007,Fri,Miami Heat,96,New York Knicks,116,0
10392,01262007Sacr,01262007,Fri,Sacramento Kings,84,New Orleans/Oklahoma City Hornets,88,0
10393,01262007Memp,01262007,Fri,Memphis Grizzlies,96,San Antonio Spurs,112,0
10394,01262007Port,01262007,Fri,Portland Trail Blazers,69,Houston Rockets,99,0
10395,01262007Phoe,01262007,Fri,Phoenix Suns,98,Milwaukee Bucks,90,0
10396,01262007Denv,01262007,Fri,Denver Nuggets,111,Utah Jazz,116,0
10397,01262007Char,01262007,Fri,Charlotte Bobcats,106,Los Angeles Lakers,97,0
10398,01262007Minn,01262007,Fri,Minnesota Timberwolves,100,Seattle SuperSonics,102,0
10399,01272007Phil,01272007,Sat,Philadelphia 76ers,104,Atlanta Hawks,89,0
10400,01272007Toro,01272007,Sat,Toronto Raptors,84,Indiana Pacers,102,0
10401,01272007Port,01272007,Sat,Portland Trail Blazers,135,Memphis Grizzlies,132,0
10402,01272007Utah,01272007,Sat,Utah Jazz,83,New Orleans/Oklahoma City Hornets,94,0
10403,01272007Miam,01272007,Sat,Miami Heat,97,Chicago Bulls,100,0
10404,01272007Sacr,01272007,Sat,Sacramento Kings,104,Dallas Mavericks,106,0
10405,01272007NewJ,01272007,Sat,New Jersey Nets,112,Denver Nuggets,102,0
10406,01272007Char,01272007,Sat,Charlotte Bobcats,105,Golden State Warriors,131,0
10407,01272007Minn,01272007,Sat,Minnesota Timberwolves,101,Los Angeles Clippers,87,0
10408,01282007Phoe,01282007,Sun,Phoenix Suns,115,Cleveland Cavaliers,100,0
10409,01282007SanA,01282007,Sun,San Antonio Spurs,96,Los Angeles Lakers,94,0
10410,01282007NewY,01282007,Sun,New York Knicks,105,Milwaukee Bucks,107,0
10411,01282007Wash,01282007,Sun,Washington Wizards,105,Boston Celtics,91,0
10412,01282007Indi,01282007,Sun,Indiana Pacers,87,Detroit Pistons,95,0
10413,01282007LosA,01282007,Sun,Los Angeles Clippers,98,Seattle SuperSonics,76,0
10414,01292007Orla,01292007,Mon,Orlando Magic,83,Atlanta Hawks,93,0
10415,01292007Sacr,01292007,Mon,Sacramento Kings,117,Memphis Grizzlies,124,0
10416,01292007Phoe,01292007,Mon,Phoenix Suns,112,Minnesota Timberwolves,121,0
10417,01292007Port,01292007,Mon,Portland Trail Blazers,91,New Orleans/Oklahoma City Hornets,103,0
10418,01292007Phil,01292007,Mon,Philadelphia 76ers,84,Houston Rockets,105,0
10419,01292007Char,01292007,Mon,Charlotte Bobcats,105,Denver Nuggets,101,0
10420,01292007NewJ,01292007,Mon,New Jersey Nets,116,Utah Jazz,115,0
10421,01302007Gold,01302007,Tue,Golden State Warriors,97,Cleveland Cavaliers,124,0
10422,01302007Bost,01302007,Tue,Boston Celtics,96,Indiana Pacers,103,0
10423,01302007Detr,01302007,Tue,Detroit Pistons,99,Washington Wizards,104,0
10424,01302007Milw,01302007,Tue,Milwaukee Bucks,80,Miami Heat,110,0
10425,01302007LosA,01302007,Tue,Los Angeles Lakers,94,New York Knicks,99,0
10426,01302007Seat,01302007,Tue,Seattle SuperSonics,102,Dallas Mavericks,122,0
10427,01312007Gold,01312007,Wed,Golden State Warriors,94,Atlanta Hawks,115,0
10428,01312007NewY,01312007,Wed,New York Knicks,87,Charlotte Bobcats,104,0
10429,01312007Milw,01312007,Wed,Milwaukee Bucks,73,Orlando Magic,98,0
10430,01312007Wash,01312007,Wed,Washington Wizards,109,Toronto Raptors,119,0
10431,01312007LosA,01312007,Wed,Los Angeles Lakers,111,Boston Celtics,98,0
10432,01312007Detr,01312007,Wed,Detroit Pistons,113,New Jersey Nets,89,0
10433,01312007Dall,01312007,Wed,Dallas Mavericks,95,Memphis Grizzlies,94,0
10434,01312007Sacr,01312007,Wed,Sacramento Kings,100,Minnesota Timberwolves,98,0
10435,01312007Phil,01312007,Wed,Philadelphia 76ers,89,New Orleans/Oklahoma City Hornets,78,0
10436,01312007Seat,01312007,Wed,Seattle SuperSonics,102,Houston Rockets,112,0
10437,01312007SanA,01312007,Wed,San Antonio Spurs,93,Utah Jazz,97,0
10438,01312007Denv,01312007,Wed,Denver Nuggets,91,Portland Trail Blazers,100,0
10439,01312007Chic,01312007,Wed,Chicago Bulls,98,Los Angeles Clippers,110,0
10440,02012007Clev,02012007,Thu,Cleveland Cavaliers,89,Miami Heat,92,0
10441,02012007SanA,02012007,Thu,San Antonio Spurs,87,Phoenix Suns,103,0
10442,02022007LosA,02022007,Fri,Los Angeles Lakers,84,Indiana Pacers,95,0
10443,02022007Gold,02022007,Fri,Golden State Warriors,102,Philadelphia 76ers,101,0
10444,02022007Toro,02022007,Fri,Toronto Raptors,103,Atlanta Hawks,91,0
10445,02022007LosA,02022007,Fri,Los Angeles Clippers,100,Boston Celtics,89,0
10446,02022007Char,02022007,Fri,Charlotte Bobcats,81,Cleveland Cavaliers,101,0
10447,02022007Milw,02022007,Fri,Milwaukee Bucks,86,Detroit Pistons,96,0
10448,02022007Minn,02022007,Fri,Minnesota Timberwolves,83,New Orleans/Oklahoma City Hornets,90,0
10449,02022007NewJ,02022007,Fri,New Jersey Nets,86,Orlando Magic,119,0
10450,02022007Port,02022007,Fri,Portland Trail Blazers,107,Denver Nuggets,114,0
10451,02022007Chic,02022007,Fri,Chicago Bulls,107,Seattle SuperSonics,101,0
10452,02032007Gold,02032007,Sat,Golden State Warriors,90,Charlotte Bobcats,98,0
10453,02032007NewY,02032007,Sat,New York Knicks,94,Orlando Magic,86,0
10454,02032007LosA,02032007,Sat,Los Angeles Lakers,118,Washington Wizards,102,0
10455,02032007Indi,02032007,Sat,Indiana Pacers,116,Memphis Grizzlies,110,0
10456,02032007Minn,02032007,Sat,Minnesota Timberwolves,93,Dallas Mavericks,94,0
10457,02032007NewO,02032007,Sat,New Orleans/Oklahoma City Hornets,87,Houston Rockets,74,0
10458,02032007Miam,02032007,Sat,Miami Heat,117,Milwaukee Bucks,98,0
10459,02032007Utah,02032007,Sat,Utah Jazz,108,Phoenix Suns,105,0
10460,02032007Chic,02032007,Sat,Chicago Bulls,88,Portland Trail Blazers,86,0
10461,02032007Denv,02032007,Sat,Denver Nuggets,87,Sacramento Kings,94,0
10462,02042007Atla,02042007,Sun,Atlanta Hawks,101,New Jersey Nets,99,0
10463,02042007LosA,02042007,Sun,Los Angeles Clippers,110,Toronto Raptors,122,0
10464,02042007Detr,02042007,Sun,Detroit Pistons,90,Cleveland Cavaliers,78,0
10465,02052007LosA,02052007,Mon,Los Angeles Lakers,90,Atlanta Hawks,83,0
10466,02052007Gold,02052007,Mon,Golden State Warriors,113,Indiana Pacers,98,0
10467,02052007NewJ,02052007,Mon,New Jersey Nets,98,Philadelphia 76ers,100,0
10468,02052007Seat,02052007,Mon,Seattle SuperSonics,108,Washington Wizards,118,0
10469,02052007Char,02052007,Mon,Charlotte Bobcats,93,Miami Heat,113,0
10470,02052007Minn,02052007,Mon,Minnesota Timberwolves,77,Houston Rockets,105,0
10471,02052007Phoe,02052007,Mon,Phoenix Suns,113,Denver Nuggets,108,0
10472,02052007Chic,02052007,Mon,Chicago Bulls,95,Utah Jazz,100,0
10473,02052007NewO,02052007,Mon,New Orleans/Oklahoma City Hornets,99,Sacramento Kings,105,0
10474,02062007Bost,02062007,Tue,Boston Celtics,102,Detroit Pistons,109,0
10475,02062007LosA,02062007,Tue,Los Angeles Clippers,90,New York Knicks,102,0
10476,02062007Hous,02062007,Tue,Houston Rockets,98,Memphis Grizzlies,90,0
10477,02062007Orla,02062007,Tue,Orlando Magic,111,Milwaukee Bucks,116,0
10478,02062007Phoe,02062007,Tue,Phoenix Suns,109,Portland Trail Blazers,102,0
10479,02072007NewJ,02072007,Wed,New Jersey Nets,87,Atlanta Hawks,85,0
10480,02072007LosA,02072007,Wed,Los Angeles Clippers,77,Cleveland Cavaliers,94,0
10481,02072007Seat,02072007,Wed,Seattle SuperSonics,103,Indiana Pacers,102,0
10482,02072007Char,02072007,Wed,Charlotte Bobcats,83,Philadelphia 76ers,92,0
10483,02072007Orla,02072007,Wed,Orlando Magic,103,Toronto Raptors,113,0
10484,02072007SanA,02072007,Wed,San Antonio Spurs,110,Washington Wizards,83,0
10485,02072007Miam,02072007,Wed,Miami Heat,91,Boston Celtics,79,0
10486,02072007Gold,02072007,Wed,Golden State Warriors,93,Minnesota Timberwolves,121,0
10487,02072007Memp,02072007,Wed,Memphis Grizzlies,97,Dallas Mavericks,113,0
10488,02072007NewO,02072007,Wed,New Orleans/Oklahoma City Hornets,114,Denver Nuggets,112,0
10489,02082007LosA,02082007,Thu,Los Angeles Lakers,78,Detroit Pistons,93,0
10490,02082007Milw,02082007,Thu,Milwaukee Bucks,101,New Orleans/Oklahoma City Hornets,109,0
10491,02082007Chic,02082007,Thu,Chicago Bulls,77,Sacramento Kings,86,0
10492,02092007Port,02092007,Fri,Portland Trail Blazers,108,Charlotte Bobcats,100,0
10493,02092007Denv,02092007,Fri,Denver Nuggets,102,Indiana Pacers,95,0
10494,02092007SanA,02092007,Fri,San Antonio Spurs,104,Orlando Magic,106,0
10495,02092007LosA,02092007,Fri,Los Angeles Clippers,90,Philadelphia 76ers,89,0
10496,02092007LosA,02092007,Fri,Los Angeles Lakers,92,Toronto Raptors,96,0
10497,02092007NewJ,02092007,Fri,New Jersey Nets,92,Boston Celtics,78,0
10498,02092007Miam,02092007,Fri,Miami Heat,79,Cleveland Cavaliers,103,0
10499,02092007Minn,02092007,Fri,Minnesota Timberwolves,97,Memphis Grizzlies,105,0
10500,02092007Hous,02092007,Fri,Houston Rockets,74,Dallas Mavericks,95,0
10501,02092007Atla,02092007,Fri,Atlanta Hawks,120,Phoenix Suns,111,0
10502,02092007Chic,02092007,Fri,Chicago Bulls,121,Golden State Warriors,123,0
10503,02102007Toro,02102007,Sat,Toronto Raptors,92,Detroit Pistons,98,0
10504,02102007Orla,02102007,Sat,Orlando Magic,78,New Jersey Nets,93,0
10505,02102007Memp,02102007,Sat,Memphis Grizzlies,99,New Orleans/Oklahoma City Hornets,114,0
10506,02102007Char,02102007,Sat,Charlotte Bobcats,83,Houston Rockets,104,0
10507,02102007Denv,02102007,Sat,Denver Nuggets,109,Milwaukee Bucks,102,0
10508,02102007NewY,02102007,Sat,New York Knicks,102,Utah Jazz,104,0
10509,02102007Sacr,02102007,Sat,Sacramento Kings,114,Seattle SuperSonics,93,0
10510,02112007SanA,02112007,Sun,San Antonio Spurs,85,Miami Heat,100,0
10511,02112007Port,02112007,Sun,Portland Trail Blazers,94,Washington Wizards,73,0
10512,02112007LosA,02112007,Sun,Los Angeles Clippers,80,Indiana Pacers,94,0
10513,02112007LosA,02112007,Sun,Los Angeles Lakers,90,Cleveland Cavaliers,99,0
10514,02112007Bost,02112007,Sun,Boston Celtics,107,Minnesota Timberwolves,109,0
10515,02112007Dall,02112007,Sun,Dallas Mavericks,106,Philadelphia 76ers,89,0
10516,02112007Chic,02112007,Sun,Chicago Bulls,116,Phoenix Suns,103,0
10517,02112007Atla,02112007,Sun,Atlanta Hawks,106,Golden State Warriors,105,0
10518,02112007Seat,02112007,Sun,Seattle SuperSonics,114,Sacramento Kings,103,0
10519,02122007LosA,02122007,Mon,Los Angeles Clippers,74,Detroit Pistons,92,0
10520,02122007Gold,02122007,Mon,Golden State Warriors,111,Denver Nuggets,123,0
10521,02122007Atla,02122007,Mon,Atlanta Hawks,76,Utah Jazz,102,0
10522,02132007Port,02132007,Tue,Portland Trail Blazers,85,Miami Heat,104,0
10523,02132007SanA,02132007,Tue,San Antonio Spurs,107,New Jersey Nets,82,0
10524,02132007NewO,02132007,Tue,New Orleans/Oklahoma City Hornets,104,Memphis Grizzlies,108,0
10525,02132007Dall,02132007,Tue,Dallas Mavericks,99,Milwaukee Bucks,93,0
10526,02132007Toro,02132007,Tue,Toronto Raptors,112,Chicago Bulls,111,0
10527,02132007Sacr,02132007,Tue,Sacramento Kings,104,Houston Rockets,109,0
10528,02132007NewY,02132007,Tue,New York Knicks,107,Los Angeles Lakers,106,0
10529,02142007Chic,02142007,Wed,Chicago Bulls,85,Charlotte Bobcats,100,0
10530,02142007Memp,02142007,Wed,Memphis Grizzlies,104,Indiana Pacers,114,0
10531,02142007Port,02142007,Wed,Portland Trail Blazers,91,Orlando Magic,103,0
10532,02142007Wash,02142007,Wed,Washington Wizards,92,Philadelphia 76ers,85,0
10533,02142007NewJ,02142007,Wed,New Jersey Nets,109,Toronto Raptors,120,0
10534,02142007Milw,02142007,Wed,Milwaukee Bucks,97,Boston Celtics,117,0
10535,02142007SanA,02142007,Wed,San Antonio Spurs,90,Detroit Pistons,81,0
10536,02142007Denv,02142007,Wed,Denver Nuggets,94,Minnesota Timberwolves,99,0
10537,02142007Sacr,02142007,Wed,Sacramento Kings,93,New Orleans/Oklahoma City Hornets,110,0
10538,02142007Clev,02142007,Wed,Cleveland Cavaliers,98,Utah Jazz,99,0
10539,02142007Phoe,02142007,Wed,Phoenix Suns,90,Seattle SuperSonics,114,0
10540,02142007NewY,02142007,Wed,New York Knicks,101,Golden State Warriors,120,0
10541,02142007Atla,02142007,Wed,Atlanta Hawks,96,Los Angeles Clippers,93,0
10542,02152007Dall,02152007,Thu,Dallas Mavericks,80,Houston Rockets,77,0
10543,02152007Clev,02152007,Thu,Cleveland Cavaliers,114,Los Angeles Lakers,108,0
